http://www.wikidata.org/entity/Q1074924,Blaskovo,Блъсково
http://www.wikidata.org/entity/Q1075053,Arkovna,Арковна
http://www.wikidata.org/entity/Q1075170,Goren Chiflik,Горен Чифлик
http://www.wikidata.org/entity/Q1075301,Kamen Dyal,Камен Дял
http://www.wikidata.org/entity/Q1075360,Smirov Dol,Смиров Дол
http://www.wikidata.org/entity/Q1073421,Vidrar,Видрар
http://www.wikidata.org/entity/Q1073427,Milkyovtsi,Милкьовци
http://www.wikidata.org/entity/Q1073445,Banishte,Банище
http://www.wikidata.org/entity/Q1073531,Dolna Vrabcha,Долна Врабча
http://www.wikidata.org/entity/Q1073558,Dolni Romantsi,Долни Романци
http://www.wikidata.org/entity/Q1073625,Belanitsa,Беланица
http://www.wikidata.org/entity/Q1073669,Boboratsi,Бобораци
http://www.wikidata.org/entity/Q1074149,Dokyovtsi,Докьовци
http://www.wikidata.org/entity/Q1074194,Berende,Беренде
http://www.wikidata.org/entity/Q1074214,Gorna Vrabcha,Горна Врабча
http://www.wikidata.org/entity/Q1074247,Vidritsa,Видрица
http://www.wikidata.org/entity/Q1074288,Dolna Melna,Долна Мелна
http://www.wikidata.org/entity/Q1074322,Gorinishtol Dol Oryahovo,Селищен Дол
http://www.wikidata.org/entity/Q1074336,Dolna Lipnitsa,Пенкьовци
http://www.wikidata.org/entity/Q1074387,Belyakovets,Горни Романци
http://www.wikidata.org/entity/Q1076284,Nova Shipka,Ново Оряхово
http://www.wikidata.org/entity/Q1076299,Debeli Rat,Долна Липница
http://www.wikidata.org/entity/Q1076305,Gorni Tanchevtsi,Беляковец
http://www.wikidata.org/entity/Q1076372,Gorsko Kalugerovo,Нова Шипка
http://www.wikidata.org/entity/Q1076383,Tutrakantsi,Дебели рът
http://www.wikidata.org/entity/Q1076468,Boychevi Kolibi,Горни Танчевци
http://www.wikidata.org/entity/Q1076474,Bulgarian Slivovo,Горско Калугерово
http://www.wikidata.org/entity/Q1076516,Blaskovtsi,Тутраканци
http://www.wikidata.org/entity/Q1076528,Bryagovitsa,Бойчеви колиби
http://www.wikidata.org/entity/Q1076550,Voynezha,Българско Сливово
http://www.wikidata.org/entity/Q1076568,Dolen Enevets,Блъсковци
http://www.wikidata.org/entity/Q1076621,Gabrovtsi,Бряговица
http://www.wikidata.org/entity/Q1076660,Sladka Voda,Войнежа
http://www.wikidata.org/entity/Q1076677,Radan Voyladeva,Долен Еневец
http://www.wikidata.org/entity/Q1076689,Delova ,Габровци
http://www.wikidata.org/entity/Q1076698,Goren Enevets,Сладка Вода
http://www.wikidata.org/entity/Q1076718,Gorna Hadjiyska,Радан Войвода
http://www.wikidata.org/entity/Q1076721,Ilakov Rut,Делова махала
http://www.wikidata.org/entity/Q1076804,Dalgi Pripek,Бадевци
http://www.wikidata.org/entity/Q1076819,Dolno Shivachevo,Асеново
http://www.wikidata.org/entity/Q1076835,Dolni Tanchevtsi,Горен Еневец
http://www.wikidata.org/entity/Q1076954,Novo Gradishte,Горна Хаджийска
http://www.wikidata.org/entity/Q1076959,Krasno Gradishte,Илаков Рът
http://www.wikidata.org/entity/Q1076965,Dolni Maryan,Дълги Припек
http://www.wikidata.org/entity/Q1076988,Kisovtsi,Долно Шивачево
http://www.wikidata.org/entity/Q1077009,Dolni Damyanovtsi,Долни Танчевци
http://www.wikidata.org/entity/Q1077091,Malki Chiflik,Ново Градище
http://www.wikidata.org/entity/Q1077136,Mishemorkov Han,Красно Градище
http://www.wikidata.org/entity/Q1077214,Ovcha Mogila,Долни Марян
http://www.wikidata.org/entity/Q1077219,Marasa,Кисьовци
http://www.wikidata.org/entity/Q1077238,Cherni Dyal Dolni Boshnyak,Долни Дамяновци
http://www.wikidata.org/entity/Q1077342,Bela,Малки Чифлик
http://www.wikidata.org/entity/Q1077441,Dinkovo,Мишеморков Хан
http://www.wikidata.org/entity/Q1077522,Brankovtsi,Овча Могила
http://www.wikidata.org/entity/Q1077674,Botevo,Черни Дял
http://www.wikidata.org/entity/Q1077698,Tsarski Izvor,Русаля
http://www.wikidata.org/entity/Q1077820,Bela Rada,Генерал Мариново
http://www.wikidata.org/entity/Q1078388,Mali Drenovets,Долни Бошняк
http://www.wikidata.org/entity/Q1078451,Baurene,Бела
http://www.wikidata.org/entity/Q1078481,Golyamo Peshtene,Динково
http://www.wikidata.org/entity/Q1078530,Markovo Ravnishte,Бранковци
http://www.wikidata.org/entity/Q1078568,Cherno Pole,Ботево
http://www.wikidata.org/entity/Q1078582,Gorna Beshovitsa,Царски Извор
http://www.wikidata.org/entity/Q1078593,Major Uzunovo,Бела Рада
http://www.wikidata.org/entity/Q1078687,Gorno Peshtene,Мали Дреновец
http://www.wikidata.org/entity/Q1078692,Oslen Krivodol,Баурене
http://www.wikidata.org/entity/Q1078706,Beli Izvor,Голямо Пещене
http://www.wikidata.org/entity/Q1078751,Tsar Simeonovo ,Марково Равнище
http://www.wikidata.org/entity/Q1078780,Three Wells,Черно Поле
http://www.wikidata.org/entity/Q1078798,Middle Rut,Горна Бешовица
http://www.wikidata.org/entity/Q1078862,Malo Peshtene,Майор Узуново
http://www.wikidata.org/entity/Q1078954,Galovo,Горно Пещене
http://www.wikidata.org/entity/Q1079016,Dolni Vadin,Ослен Криводол
http://www.wikidata.org/entity/Q1079113,Dolna Dabeva,Бели Извор
http://www.wikidata.org/entity/Q1079177,Vidintsi,Цар Симеоново
http://www.wikidata.org/entity/Q1079236,Alexandrovo,Боденец
http://www.wikidata.org/entity/Q1079258,Gorska Polyana,Три Кладенци
http://www.wikidata.org/entity/Q1079312,Palauzov o,Средни Рът
http://www.wikidata.org/entity/Q1079503,Kostena Reka,Мало Пещене
http://www.wikidata.org/entity/Q1079621,Vasil Drumev,Галово
http://www.wikidata.org/entity/Q1079677,Zlatna Niva,Долни Вадин
http://www.wikidata.org/entity/Q1085300,Alexandrovo,Долна Дъбева
http://www.wikidata.org/entity/Q1085447,Zaichino Oreshe,Видинци
http://www.wikidata.org/entity/Q1085625,Malko Sharkovo,Александрово
http://www.wikidata.org/entity/Q1085686,Valcha Polyana,Горска Поляна
http://www.wikidata.org/entity/Q1085708,Blagovo,Палаузово
http://www.wikidata.org/entity/Q1085733,Byal Bryag,Костена Река
http://www.wikidata.org/entity/Q1085758,Golyam Dervent,Васил Друмев
http://www.wikidata.org/entity/Q1085800,Voynika,Златна Нива
http://www.wikidata.org/entity/Q1085824,Drentsi,Александрово
http://www.wikidata.org/entity/Q1085832,Konyovets,Зайчино Ореше
http://www.wikidata.org/entity/Q1085856,Zhrebino,Малко Шарково
http://www.wikidata.org/entity/Q1085925,Nova Byala Reka,Вълча Поляна
http://www.wikidata.org/entity/Q1086029,Golyamo Krushevo,Благово
http://www.wikidata.org/entity/Q1086131,Mezhda,Бял Бряг
http://www.wikidata.org/entity/Q1086181,Dolno Vor Gorna Dabeva,Голям Дервент
http://www.wikidata.org/entity/Q1086335,Malak Manastir,Войника
http://www.wikidata.org/entity/Q1086360,Malko Kirilovo,Дренци
http://www.wikidata.org/entity/Q1086373,Dobri Voynikovo,Коньовец
http://www.wikidata.org/entity/Q1086379,Valchi Izvor,Жребино
http://www.wikidata.org/entity/Q1086401,Roza,Нова Бяла Река
http://www.wikidata.org/entity/Q1086469,Irechekovo,Голямо Крушево
http://www.wikidata.org/entity/Q1086481,Kapitan Petko,Межда
http://www.wikidata.org/entity/Q1086497,Varbak,Долно Вършило
http://www.wikidata.org/entity/Q1086528,Vodenichane,Горна Дъбева
http://www.wikidata.org/entity/Q1086539,Krasen Dol,Малък Манастир
http://www.wikidata.org/entity/Q1086567,Gorna Birkova,Малко Кирилово
http://www.wikidata.org/entity/Q1086707,Osenovets,Добри Войниково
http://www.wikidata.org/entity/Q1086804,Bashtino,Вълчи Извор
http://www.wikidata.org/entity/Q1086845,Asenovets,Роза
http://www.wikidata.org/entity/Q1086873,Batsova Mahala,Иречеково
http://www.wikidata.org/entity/Q1086904,Batin,Капитан Петко
http://www.wikidata.org/entity/Q1086910,Banyavo,Върбак
http://www.wikidata.org/entity/Q1086941,Bego ,Воденичане
http://www.wikidata.org/entity/Q1087118,Akhmatovo,Красен Дол
http://www.wikidata.org/entity/Q1088071,Beli Bryag,Горна Биркова
http://www.wikidata.org/entity/Q1088468,Balovtsi,Осеновец
http://www.wikidata.org/entity/Q2011077,Belitsa,Бащино
http://www.wikidata.org/entity/Q2011169,Bogdanovo,Асеновец
http://www.wikidata.org/entity/Q2011428,Bistrentsi,Бацова Махала
http://www.wikidata.org/entity/Q2011441,Bogomilovo,Батин
http://www.wikidata.org/entity/Q2011469,Bivolare,Баня
http://www.wikidata.org/entity/Q2011481,Borislav,Бегово
http://www.wikidata.org/entity/Q2011491,Borov Dol,Бабук
http://www.wikidata.org/entity/Q2011519,Bozduganovo,Априлово
http://www.wikidata.org/entity/Q2011727,Borisovo,Ахматово
http://www.wikidata.org/entity/Q2011983,Belyanovo,Бели Бряг
http://www.wikidata.org/entity/Q2011996,Bradvari,Бальовци
http://www.wikidata.org/entity/Q2012018,Bliznets,Белица
http://www.wikidata.org/entity/Q2012069,Valchan Dol,Богданово
http://www.wikidata.org/entity/Q2012134,Vargov Dol,Бистренци
http://www.wikidata.org/entity/Q2012213,Varbnitsa,Богомилово
http://www.wikidata.org/entity/Q2012265,Varbitsa,Биволаре
http://www.wikidata.org/entity/Q2012344,Vollya,Борислав
http://www.wikidata.org/entity/Q2012373,Vetlya ,Боров Дол
http://www.wikidata.org/entity/Q2012407,Gorna Arda,Боздуганово
http://www.wikidata.org/entity/Q2012413,Golyama Voda,Борисово
http://www.wikidata.org/entity/Q2012433,Glufishevo,Беляново
http://www.wikidata.org/entity/Q2012456,Gergevets,Брадвари
http://www.wikidata.org/entity/Q2012475,Golyamo Chochoveni,Близнец
http://www.wikidata.org/entity/Q2013310,Golyamo Vranovo,Вълчан Дол
http://www.wikidata.org/entity/Q2013335,Gorna Zlatitsa,Въргов Дол
http://www.wikidata.org/entity/Q2013343,Golyam Porovets,Върбница
http://www.wikidata.org/entity/Q2013370,Golyamo Tsarkvishte,Върбица
http://www.wikidata.org/entity/Q2013386,Gorna Hubavka,Ветрен
http://www.wikidata.org/entity/Q2013409,Golyamo Dryanovo,Висока Поляна
http://www.wikidata.org/entity/Q2013454,Gorno Belevo,Голямо Доляне
http://www.wikidata.org/entity/Q2013515,Dobreva Cheresha,Горна Арда
http://www.wikidata.org/entity/Q2013527,Dolna Zlatitsa,Голяма Вода
http://www.wikidata.org/entity/Q2013544,Dolno Novnovo Ilyo,Глуфишево
http://www.wikidata.org/entity/Q2013550,Elyo Hubavka,Гергевец
http://www.wikidata.org/entity/Q2013560,Dragash Voyvoda,Голямо Чочовени
http://www.wikidata.org/entity/Q2013567,Bikovo,Голямо Враново
http://www.wikidata.org/entity/Q2013577,Brestovitsa,Горна Златица
http://www.wikidata.org/entity/Q2013586,Brakyovtsi,Голям Поровец
http://www.wikidata.org/entity/Q2013598,Botrov,Голямо Църквище
http://www.wikidata.org/entity/Q2013668,Bardo,Горна Хубавка
http://www.wikidata.org/entity/Q2013746,Bryastovo,Голямо Дряново
http://www.wikidata.org/entity/Q2013812,Badeshte,Горно Белево
http://www.wikidata.org/entity/Q2013865,Breste,Добрева Череша
http://www.wikidata.org/entity/Q2013994,Burdokva,Долна Златица
http://www.wikidata.org/entity/Q2014077,Bukorovtsi,Долно Новково
http://www.wikidata.org/entity/Q2014092,Bratya Kunchevi,Ельово
http://www.wikidata.org/entity/Q2014116,Bukova Polyana ,Долно Изворово
http://www.wikidata.org/entity/Q2014178,Velovo,Долна Хубавка
http://www.wikidata.org/entity/Q2014196,Vodenicharovo,Драгаш Войвода
http://www.wikidata.org/entity/Q2012502,Vrani Kon,Биково
http://www.wikidata.org/entity/Q2012543,Vidrare,Брестовица
http://www.wikidata.org/entity/Q2012564,Gaitanevo,Бракьовци
http://www.wikidata.org/entity/Q2012585,Gorni Domlyan,Ботров
http://www.wikidata.org/entity/Q2012592,Dolni Lukovit,Бърдо
http://www.wikidata.org/entity/Q2012606,Gorsko Selo,Брястово
http://www.wikidata.org/entity/Q2012669,Dolno Kozarevo,Бъдеще
http://www.wikidata.org/entity/Q2012768,Ekzarh Yosif,Бресте
http://www.wikidata.org/entity/Q2012799,Gorno Ablanovo,Бърдоква
http://www.wikidata.org/entity/Q2012817,Dluzhka Polyana,Букоровци
http://www.wikidata.org/entity/Q2012884,Dve Topoli,Братя Кунчеви
http://www.wikidata.org/entity/Q2012908,Dolni Vit,Букова Поляна
http://www.wikidata.org/entity/Q2012972,Gorno Kozarevo,Вельово
http://www.wikidata.org/entity/Q2013124,Dolna Studena,Воденичарово
http://www.wikidata.org/entity/Q2013197,Dolno Novo Selo Botevo,Врани Кон
http://www.wikidata.org/entity/Q2013212,Daskal-Atanasovo,Видраре
http://www.wikidata.org/entity/Q2013272,Gorno Novkovo,Гайтанево
http://www.wikidata.org/entity/Q2014230,Zhelyu Voyvoda,Горни Домлян
http://www.wikidata.org/entity/Q2014266,Krushev Dol,Долни Луковит
http://www.wikidata.org/entity/Q2014302,Kozar Belene,Горско Село
http://www.wikidata.org/entity/Q2014437,Zhalt Bryag,Долно Козарево
http://www.wikidata.org/entity/Q2014444,Isovtsi,Екзарх Йосиф
http://www.wikidata.org/entity/Q2014489,Zhalt Kamak,Горно Абланово
http://www.wikidata.org/entity/Q2014507,Zlati Voyvoda,Длъжка Поляна
http://www.wikidata.org/entity/Q2014633,Kulina Voda,Две Тополи
http://www.wikidata.org/entity/Q2014666,Ivan Shishmanovo,Долни Вит
http://www.wikidata.org/entity/Q2014700,Zlatovrah,Горно Козарево
http://www.wikidata.org/entity/Q2014722,Kara Mihal,Долна Студена
http://www.wikidata.org/entity/Q2014790,Zelena Morava,Долно Ново Село
http://www.wikidata.org/entity/Q2015170,Lyumenova Kyol ,Горно Ботево
http://www.wikidata.org/entity/Q2015182,Malki Iskar,Даскал-атанасово
http://www.wikidata.org/entity/Q2015205,Malko Yonkovo,Горно Новково
http://www.wikidata.org/entity/Q2015214,Lavino,Желю Войвода
http://www.wikidata.org/entity/Q2015833,Malko Vranovo,Крушев Дол
http://www.wikidata.org/entity/Q2015849,Lyubichevo,Козар Белене
http://www.wikidata.org/entity/Q2015990,Malka Cherkovna,Жълт Бряг
http://www.wikidata.org/entity/Q2016261,Malka Vereya,Исьовци
http://www.wikidata.org/entity/Q2016330,Malko Kadievo,Жълт Камък
http://www.wikidata.org/entity/Q2016452,Mala Rakovitsa,Злати Войвода
http://www.wikidata.org/entity/Q2016541,Malko Dryanovo,Кулина Вода
http://www.wikidata.org/entity/Q2016549,Lyaskovo,Иван Шишманово
http://www.wikidata.org/entity/Q2016770,Malko Tranovo,Златовръх
http://www.wikidata.org/entity/Q2016815,Malko Chochoveni,Кара Михал
http://www.wikidata.org/entity/Q2016912,Malo Krushevo,Зелена Морава
http://www.wikidata.org/entity/Q2017257,Malak Porovets,Кьолмен
http://www.wikidata.org/entity/Q2017308,Manolovo,Малко Крушево
http://www.wikidata.org/entity/Q2017345,Manaselska Reka ,Любенова Махала
http://www.wikidata.org/entity/Q2017420,Medovene,Малки Искър
http://www.wikidata.org/entity/Q2017444,Mechovo,Малко Йонково
http://www.wikidata.org/entity/Q2017465,Malak Dol,Лъвино
http://www.wikidata.org/entity/Q2017490,Novi Izvor,Малко Враново
http://www.wikidata.org/entity/Q2017496,Colonel Cholakovo,Любичево
http://www.wikidata.org/entity/Q2017520,Ploska Mogila,Малка Черковна
http://www.wikidata.org/entity/Q2017629,Ostri Pazlak,Малка Верея
http://www.wikidata.org/entity/Q2017637,Momino Selo,Малко Кадиево
http://www.wikidata.org/entity/Q2017714,Naiden Gerovo,Мала Раковица
http://www.wikidata.org/entity/Q2017722,Panayot-volovo,Малко Дряново
http://www.wikidata.org/entity/Q2017781,Podgorica,Лясково
http://www.wikidata.org/entity/Q2017835,Nova Popina,Малко Тръново
http://www.wikidata.org/entity/Q2017844,Polsko Padarevo,Малко Чочовени
http://www.wikidata.org/entity/Q2017854,Polsko Kosovo,Мало Крушево
http://www.wikidata.org/entity/Q2017921,Orach,Малък Поровец
http://www.wikidata.org/entity/Q2017962,Colonel Taslakovo,Манолово
http://www.wikidata.org/entity/Q2018064,Colonel Petrivo Wells,Манаселска Река
http://www.wikidata.org/entity/Q2018077,Osikovska Lakavitsa,Марино Поле
http://www.wikidata.org/entity/Q2018323,Father Kirilovo,Медовене
http://www.wikidata.org/entity/Q2018408,Ostra Mogila,Мечово
http://www.wikidata.org/entity/Q2018464,Riben Dol,Малък Дол
http://www.wikidata.org/entity/Q2018563,Sini Vir,Нови Извор
