http://www.wikidata.org/entity/Q1074924,Q1074924,Блъсково
http://www.wikidata.org/entity/Q1075053,Q1075053,Арковна
http://www.wikidata.org/entity/Q1075170,Q1075170,Горен Чифлик
http://www.wikidata.org/entity/Q1075301,Q1075301,Камен Дял
http://www.wikidata.org/entity/Q1075360,Q1075360,Смиров Дол
http://www.wikidata.org/entity/Q1073421,Q1073421,Видрар
http://www.wikidata.org/entity/Q1073427,Q1073427,Милкьовци
http://www.wikidata.org/entity/Q1073445,Q1073445,Банище
http://www.wikidata.org/entity/Q1073531,Q1073531,Долна Врабча
http://www.wikidata.org/entity/Q1073558,Q1073558,Долни Романци
http://www.wikidata.org/entity/Q1073625,Q1073625,Беланица
http://www.wikidata.org/entity/Q1073669,Q1073669,Бобораци
http://www.wikidata.org/entity/Q1074149,Q1074149,Докьовци
http://www.wikidata.org/entity/Q1074194,Q1074194,Беренде
http://www.wikidata.org/entity/Q1074214,Q1074214,Горна Врабча
http://www.wikidata.org/entity/Q1074247,Q1074247,Видрица
http://www.wikidata.org/entity/Q1074288,Q1074288,Долна Мелна
http://www.wikidata.org/entity/Q1074322,Q1074322,Селищен Дол
http://www.wikidata.org/entity/Q1074336,Q1074336,Пенкьовци
http://www.wikidata.org/entity/Q1074387,Q1074387,Горни Романци
http://www.wikidata.org/entity/Q1076284,Q1076284,Ново Оряхово
http://www.wikidata.org/entity/Q1076299,Q1076299,Долна Липница
http://www.wikidata.org/entity/Q1076305,Q1076305,Беляковец
http://www.wikidata.org/entity/Q1076372,Q1076372,Нова Шипка
http://www.wikidata.org/entity/Q1076383,Q1076383,Дебели рът
http://www.wikidata.org/entity/Q1076468,Q1076468,Горни Танчевци
http://www.wikidata.org/entity/Q1076474,Q1076474,Горско Калугерово
http://www.wikidata.org/entity/Q1076516,Q1076516,Тутраканци
http://www.wikidata.org/entity/Q1076528,Q1076528,Бойчеви колиби
http://www.wikidata.org/entity/Q1076550,Q1076550,Българско Сливово
http://www.wikidata.org/entity/Q1076568,Q1076568,Блъсковци
http://www.wikidata.org/entity/Q1076621,Q1076621,Бряговица
http://www.wikidata.org/entity/Q1076660,Q1076660,Войнежа
http://www.wikidata.org/entity/Q1076677,Q1076677,Долен Еневец
http://www.wikidata.org/entity/Q1076689,Q1076689,Габровци
http://www.wikidata.org/entity/Q1076698,Q1076698,Сладка Вода
http://www.wikidata.org/entity/Q1076718,Q1076718,Радан Войвода
http://www.wikidata.org/entity/Q1076721,Q1076721,Делова махала
http://www.wikidata.org/entity/Q1076804,Q1076804,Бадевци
http://www.wikidata.org/entity/Q1076819,Q1076819,Асеново
http://www.wikidata.org/entity/Q1076835,Q1076835,Горен Еневец
http://www.wikidata.org/entity/Q1076954,Q1076954,Горна Хаджийска
http://www.wikidata.org/entity/Q1076959,Q1076959,Илаков Рът
http://www.wikidata.org/entity/Q1076965,Q1076965,Дълги Припек
http://www.wikidata.org/entity/Q1076988,Q1076988,Долно Шивачево
http://www.wikidata.org/entity/Q1077009,Q1077009,Долни Танчевци
http://www.wikidata.org/entity/Q1077091,Q1077091,Ново Градище
http://www.wikidata.org/entity/Q1077136,Q1077136,Красно Градище
http://www.wikidata.org/entity/Q1077214,Q1077214,Долни Марян
http://www.wikidata.org/entity/Q1077219,Q1077219,Кисьовци
http://www.wikidata.org/entity/Q1077238,Q1077238,Долни Дамяновци
http://www.wikidata.org/entity/Q1077342,Q1077342,Малки Чифлик
http://www.wikidata.org/entity/Q1077441,Q1077441,Мишеморков Хан
http://www.wikidata.org/entity/Q1077522,Q1077522,Овча Могила
http://www.wikidata.org/entity/Q1077674,Q1077674,Черни Дял
http://www.wikidata.org/entity/Q1077698,Q1077698,Русаля
http://www.wikidata.org/entity/Q1077820,Q1077820,Генерал Мариново
http://www.wikidata.org/entity/Q1078388,Q1078388,Долни Бошняк
http://www.wikidata.org/entity/Q1078451,Q1078451,Бела
http://www.wikidata.org/entity/Q1078481,Q1078481,Динково
http://www.wikidata.org/entity/Q1078530,Q1078530,Бранковци
http://www.wikidata.org/entity/Q1078568,Q1078568,Ботево
http://www.wikidata.org/entity/Q1078582,Q1078582,Царски Извор
http://www.wikidata.org/entity/Q1078593,Q1078593,Бела Рада
http://www.wikidata.org/entity/Q1078687,Q1078687,Мали Дреновец
http://www.wikidata.org/entity/Q1078692,Q1078692,Баурене
http://www.wikidata.org/entity/Q1078706,Q1078706,Голямо Пещене
http://www.wikidata.org/entity/Q1078751,Q1078751,Марково Равнище
http://www.wikidata.org/entity/Q1078780,Q1078780,Черно Поле
http://www.wikidata.org/entity/Q1078798,Q1078798,Горна Бешовица
http://www.wikidata.org/entity/Q1078862,Q1078862,Майор Узуново
http://www.wikidata.org/entity/Q1078954,Q1078954,Горно Пещене
http://www.wikidata.org/entity/Q1079016,Q1079016,Ослен Криводол
http://www.wikidata.org/entity/Q1079113,Q1079113,Бели Извор
http://www.wikidata.org/entity/Q1079177,Q1079177,Цар Симеоново
http://www.wikidata.org/entity/Q1079236,Q1079236,Боденец
http://www.wikidata.org/entity/Q1079258,Q1079258,Три Кладенци
http://www.wikidata.org/entity/Q1079312,Q1079312,Средни Рът
http://www.wikidata.org/entity/Q1079503,Q1079503,Мало Пещене
http://www.wikidata.org/entity/Q1079621,Q1079621,Галово
http://www.wikidata.org/entity/Q1079677,Q1079677,Долни Вадин
http://www.wikidata.org/entity/Q1085300,Q1085300,Долна Дъбева
http://www.wikidata.org/entity/Q1085447,Q1085447,Видинци
http://www.wikidata.org/entity/Q1085625,Q1085625,Александрово
http://www.wikidata.org/entity/Q1085686,Q1085686,Горска Поляна
http://www.wikidata.org/entity/Q1085708,Q1085708,Палаузово
http://www.wikidata.org/entity/Q1085733,Q1085733,Костена Река
http://www.wikidata.org/entity/Q1085758,Q1085758,Васил Друмев
http://www.wikidata.org/entity/Q1085800,Q1085800,Златна Нива
http://www.wikidata.org/entity/Q1085824,Q1085824,Александрово
http://www.wikidata.org/entity/Q1085832,Q1085832,Зайчино Ореше
http://www.wikidata.org/entity/Q1085856,Q1085856,Малко Шарково
http://www.wikidata.org/entity/Q1085925,Q1085925,Вълча Поляна
http://www.wikidata.org/entity/Q1086029,Q1086029,Благово
http://www.wikidata.org/entity/Q1086131,Q1086131,Бял Бряг
http://www.wikidata.org/entity/Q1086181,Q1086181,Голям Дервент
http://www.wikidata.org/entity/Q1086335,Q1086335,Войника
http://www.wikidata.org/entity/Q1086360,Q1086360,Дренци
http://www.wikidata.org/entity/Q1086373,Q1086373,Коньовец
http://www.wikidata.org/entity/Q1086379,Q1086379,Жребино
http://www.wikidata.org/entity/Q1086401,Q1086401,Нова Бяла Река
http://www.wikidata.org/entity/Q1086469,Q1086469,Голямо Крушево
http://www.wikidata.org/entity/Q1086481,Q1086481,Межда
http://www.wikidata.org/entity/Q1086497,Q1086497,Долно Вършило
http://www.wikidata.org/entity/Q1086528,Q1086528,Горна Дъбева
http://www.wikidata.org/entity/Q1086539,Q1086539,Малък Манастир
http://www.wikidata.org/entity/Q1086567,Q1086567,Малко Кирилово
http://www.wikidata.org/entity/Q1086707,Q1086707,Добри Войниково
http://www.wikidata.org/entity/Q1086804,Q1086804,Вълчи Извор
http://www.wikidata.org/entity/Q1086845,Q1086845,Роза
http://www.wikidata.org/entity/Q1086873,Q1086873,Иречеково
http://www.wikidata.org/entity/Q1086904,Q1086904,Капитан Петко
http://www.wikidata.org/entity/Q1086910,Q1086910,Върбак
http://www.wikidata.org/entity/Q1086941,Q1086941,Воденичане
http://www.wikidata.org/entity/Q1087118,Q1087118,Красен Дол
http://www.wikidata.org/entity/Q1088071,Q1088071,Горна Биркова
http://www.wikidata.org/entity/Q1088468,Q1088468,Осеновец
http://www.wikidata.org/entity/Q2011077,Q2011077,Бащино
http://www.wikidata.org/entity/Q2011169,Q2011169,Асеновец
http://www.wikidata.org/entity/Q2011428,Q2011428,Бацова Махала
http://www.wikidata.org/entity/Q2011441,Q2011441,Батин
http://www.wikidata.org/entity/Q2011469,Q2011469,Баня
http://www.wikidata.org/entity/Q2011481,Q2011481,Бегово
http://www.wikidata.org/entity/Q2011491,Q2011491,Бабук
http://www.wikidata.org/entity/Q2011519,Q2011519,Априлово
http://www.wikidata.org/entity/Q2011727,Q2011727,Ахматово
http://www.wikidata.org/entity/Q2011983,Q2011983,Бели Бряг
http://www.wikidata.org/entity/Q2011996,Q2011996,Бальовци
http://www.wikidata.org/entity/Q2012018,Q2012018,Белица
http://www.wikidata.org/entity/Q2012069,Q2012069,Богданово
http://www.wikidata.org/entity/Q2012134,Q2012134,Бистренци
http://www.wikidata.org/entity/Q2012213,Q2012213,Богомилово
http://www.wikidata.org/entity/Q2012265,Q2012265,Биволаре
http://www.wikidata.org/entity/Q2012344,Q2012344,Борислав
http://www.wikidata.org/entity/Q2012373,Q2012373,Боров Дол
http://www.wikidata.org/entity/Q2012407,Q2012407,Боздуганово
http://www.wikidata.org/entity/Q2012413,Q2012413,Борисово
http://www.wikidata.org/entity/Q2012433,Q2012433,Беляново
http://www.wikidata.org/entity/Q2012456,Q2012456,Брадвари
http://www.wikidata.org/entity/Q2012475,Q2012475,Близнец
http://www.wikidata.org/entity/Q2013310,Q2013310,Вълчан Дол
http://www.wikidata.org/entity/Q2013335,Q2013335,Въргов Дол
http://www.wikidata.org/entity/Q2013343,Q2013343,Върбница
http://www.wikidata.org/entity/Q2013370,Q2013370,Върбица
http://www.wikidata.org/entity/Q2013386,Q2013386,Ветрен
http://www.wikidata.org/entity/Q2013409,Q2013409,Висока Поляна
http://www.wikidata.org/entity/Q2013454,Q2013454,Голямо Доляне
http://www.wikidata.org/entity/Q2013515,Q2013515,Горна Арда
http://www.wikidata.org/entity/Q2013527,Q2013527,Голяма Вода
http://www.wikidata.org/entity/Q2013544,Q2013544,Глуфишево
http://www.wikidata.org/entity/Q2013550,Q2013550,Гергевец
http://www.wikidata.org/entity/Q2013560,Q2013560,Голямо Чочовени
http://www.wikidata.org/entity/Q2013567,Q2013567,Голямо Враново
http://www.wikidata.org/entity/Q2013577,Q2013577,Горна Златица
http://www.wikidata.org/entity/Q2013586,Q2013586,Голям Поровец
http://www.wikidata.org/entity/Q2013598,Q2013598,Голямо Църквище
http://www.wikidata.org/entity/Q2013668,Q2013668,Горна Хубавка
http://www.wikidata.org/entity/Q2013746,Q2013746,Голямо Дряново
http://www.wikidata.org/entity/Q2013812,Q2013812,Горно Белево
http://www.wikidata.org/entity/Q2013865,Q2013865,Добрева Череша
http://www.wikidata.org/entity/Q2013994,Q2013994,Долна Златица
http://www.wikidata.org/entity/Q2014077,Q2014077,Долно Новково
http://www.wikidata.org/entity/Q2014092,Q2014092,Ельово
http://www.wikidata.org/entity/Q2014116,Q2014116,Долно Изворово
http://www.wikidata.org/entity/Q2014178,Q2014178,Долна Хубавка
http://www.wikidata.org/entity/Q2014196,Q2014196,Драгаш Войвода
http://www.wikidata.org/entity/Q2012502,Q2012502,Биково
http://www.wikidata.org/entity/Q2012543,Q2012543,Брестовица
http://www.wikidata.org/entity/Q2012564,Q2012564,Бракьовци
http://www.wikidata.org/entity/Q2012585,Q2012585,Ботров
http://www.wikidata.org/entity/Q2012592,Q2012592,Бърдо
http://www.wikidata.org/entity/Q2012606,Q2012606,Брястово
http://www.wikidata.org/entity/Q2012669,Q2012669,Бъдеще
http://www.wikidata.org/entity/Q2012768,Q2012768,Бресте
http://www.wikidata.org/entity/Q2012799,Q2012799,Бърдоква
http://www.wikidata.org/entity/Q2012817,Q2012817,Букоровци
http://www.wikidata.org/entity/Q2012884,Q2012884,Братя Кунчеви
http://www.wikidata.org/entity/Q2012908,Q2012908,Букова Поляна
http://www.wikidata.org/entity/Q2012972,Q2012972,Вельово
http://www.wikidata.org/entity/Q2013124,Q2013124,Воденичарово
http://www.wikidata.org/entity/Q2013197,Q2013197,Врани Кон
http://www.wikidata.org/entity/Q2013212,Q2013212,Видраре
http://www.wikidata.org/entity/Q2013272,Q2013272,Гайтанево
http://www.wikidata.org/entity/Q2014230,Q2014230,Горни Домлян
http://www.wikidata.org/entity/Q2014266,Q2014266,Долни Луковит
http://www.wikidata.org/entity/Q2014302,Q2014302,Горско Село
http://www.wikidata.org/entity/Q2014437,Q2014437,Долно Козарево
http://www.wikidata.org/entity/Q2014444,Q2014444,Екзарх Йосиф
http://www.wikidata.org/entity/Q2014489,Q2014489,Горно Абланово
http://www.wikidata.org/entity/Q2014507,Q2014507,Длъжка Поляна
http://www.wikidata.org/entity/Q2014633,Q2014633,Две Тополи
http://www.wikidata.org/entity/Q2014666,Q2014666,Долни Вит
http://www.wikidata.org/entity/Q2014700,Q2014700,Горно Козарево
http://www.wikidata.org/entity/Q2014722,Q2014722,Долна Студена
http://www.wikidata.org/entity/Q2014790,Q2014790,Долно Ново Село
